sample_id,Class_encoded,Class
3941,2,CALI
8316,6,SIRA
12298,3,DERMASON
4153,2,CALI
10326,3,DERMASON
1572,5,SEKER
5724,4,HOROZ
8718,6,SIRA
3639,1,BOMBAY
8639,6,SIRA
3986,2,CALI
10527,3,DERMASON
10998,3,DERMASON
8167,6,SIRA
1758,5,SEKER
6441,4,HOROZ
2378,0,BARBUNYA
12400,3,DERMASON
13280,3,DERMASON
7601,6,SIRA
12778,3,DERMASON
6784,4,HOROZ
962,5,SEKER
9259,6,SIRA
373,5,SEKER
1553,5,SEKER
2182,0,BARBUNYA
6672,4,HOROZ
7819,6,SIRA
6732,4,HOROZ
9126,6,SIRA
10594,3,DERMASON
5761,4,HOROZ
1031,5,SEKER
12851,3,DERMASON
10568,3,DERMASON
7022,4,HOROZ
7383,6,SIRA
10971,3,DERMASON
89,5,SEKER
336,5,SEKER
6287,4,HOROZ
9423,6,SIRA
5676,4,HOROZ
255,5,SEKER
1416,5,SEKER
1432,5,SEKER
6001,4,HOROZ
5465,2,CALI
4803,2,CALI
2359,0,BARBUNYA
7610,6,SIRA
2507,0,BARBUNYA
3417,1,BOMBAY
1122,5,SEKER
1043,5,SEKER
8542,6,SIRA
8285,6,SIRA
4608,2,CALI
6858,4,HOROZ
9151,6,SIRA
9119,6,SIRA
254,5,SEKER
3343,0,BARBUNYA
1523,5,SEKER
6440,4,HOROZ
9416,6,SIRA
2510,0,BARBUNYA
11713,3,DERMASON
8402,6,SIRA
2460,0,BARBUNYA
11859,3,DERMASON
10702,3,DERMASON
4339,2,CALI
12010,3,DERMASON
7737,6,SIRA
11571,3,DERMASON
12146,3,DERMASON
4682,2,CALI
8093,6,SIRA
11434,3,DERMASON
8660,6,SIRA
4203,2,CALI
3981,2,CALI
7435,6,SIRA
9016,6,SIRA
7834,6,SIRA
828,5,SEKER
6447,4,HOROZ
543,5,SEKER
12275,3,DERMASON
2147,0,BARBUNYA
6316,4,HOROZ
11879,3,DERMASON
298,5,SEKER
11311,3,DERMASON
13187,3,DERMASON
4431,2,CALI
6462,4,HOROZ
12014,3,DERMASON
7926,6,SIRA
12165,3,DERMASON
371,5,SEKER
13297,3,DERMASON
3006,0,BARBUNYA
8941,6,SIRA
8256,6,SIRA
8772,6,SIRA
1913,5,SEKER
9874,6,SIRA
6759,4,HOROZ
1984,5,SEKER
1316,5,SEKER
11793,3,DERMASON
8654,6,SIRA
11833,3,DERMASON
10876,3,DERMASON
11028,3,DERMASON
4752,2,CALI
12969,3,DERMASON
9801,6,SIRA
3837,1,BOMBAY
10351,3,DERMASON
7195,4,HOROZ
5619,4,HOROZ
1369,5,SEKER
7402,6,SIRA
12973,3,DERMASON
4233,2,CALI
4650,2,CALI
10130,3,DERMASON
12812,3,DERMASON
5975,4,HOROZ
12476,3,DERMASON
3657,1,BOMBAY
1851,5,SEKER
6476,4,HOROZ
9683,6,SIRA
4674,2,CALI
11842,3,DERMASON
11630,3,DERMASON
5867,4,HOROZ
7987,6,SIRA
11217,3,DERMASON
5672,4,HOROZ
6195,4,HOROZ
2566,0,BARBUNYA
6079,4,HOROZ
8972,6,SIRA
12924,3,DERMASON
7231,4,HOROZ
9809,6,SIRA
3629,1,BOMBAY
4180,2,CALI
10161,3,DERMASON
9927,6,SIRA
3656,1,BOMBAY
9023,6,SIRA
1003,5,SEKER
9128,6,SIRA
3511,1,BOMBAY
13029,3,DERMASON
12934,3,DERMASON
12114,3,DERMASON
10076,3,DERMASON
5804,4,HOROZ
4508,2,CALI
2109,0,BARBUNYA
4980,2,CALI
11664,3,DERMASON
5541,4,HOROZ
12162,3,DERMASON
5863,4,HOROZ
5733,4,HOROZ
12727,3,DERMASON
5826,4,HOROZ
9942,6,SIRA
327,5,SEKER
12553,3,DERMASON
9477,6,SIRA
5471,2,CALI
9506,6,SIRA
3958,2,CALI
920,5,SEKER
1275,5,SEKER
11260,3,DERMASON
8198,6,SIRA
4887,2,CALI
950,5,SEKER
2615,0,BARBUNYA
12342,3,DERMASON
212,5,SEKER
11277,3,DERMASON
5817,4,HOROZ
7111,4,HOROZ
8785,6,SIRA
6154,4,HOROZ
3204,0,BARBUNYA
6856,4,HOROZ
3705,1,BOMBAY
130,5,SEKER
12884,3,DERMASON
8427,6,SIRA
12420,3,DERMASON
7098,4,HOROZ
10242,3,DERMASON
5247,2,CALI
3403,1,BOMBAY
7576,6,SIRA
4973,2,CALI
3935,2,CALI
181,5,SEKER
10685,3,DERMASON
5951,4,HOROZ
9041,6,SIRA
5356,2,CALI
1908,5,SEKER
1490,5,SEKER
3149,0,BARBUNYA
853,5,SEKER
8613,6,SIRA
642,5,SEKER
12126,3,DERMASON
8429,6,SIRA
12690,3,DERMASON
1642,5,SEKER
7858,6,SIRA
8304,6,SIRA
8275,6,SIRA
8077,6,SIRA
239,5,SEKER
11931,3,DERMASON
5508,4,HOROZ
2435,0,BARBUNYA
11759,3,DERMASON
12605,3,DERMASON
2165,0,BARBUNYA
6236,4,HOROZ
4314,2,CALI
10811,3,DERMASON
5723,4,HOROZ
3679,1,BOMBAY
5584,4,HOROZ
8211,6,SIRA
6996,4,HOROZ
6233,4,HOROZ
9293,6,SIRA
4412,2,CALI
8157,6,SIRA
8733,6,SIRA
4228,2,CALI
10932,3,DERMASON
10728,3,DERMASON
8705,6,SIRA
3340,0,BARBUNYA
2337,0,BARBUNYA
8965,6,SIRA
3820,1,BOMBAY
1892,5,SEKER
6873,4,HOROZ
2586,0,BARBUNYA
6501,4,HOROZ
11198,3,DERMASON
5421,2,CALI
3378,1,BOMBAY
2211,0,BARBUNYA
9848,6,SIRA
11345,3,DERMASON
8037,6,SIRA
5893,4,HOROZ
242,5,SEKER
12432,3,DERMASON
5132,2,CALI
663,5,SEKER
9542,6,SIRA
1878,5,SEKER
4043,2,CALI
6573,4,HOROZ
5138,2,CALI
13346,3,DERMASON
1925,5,SEKER
607,5,SEKER
4066,2,CALI
4763,2,CALI
9079,6,SIRA
8181,6,SIRA
10175,3,DERMASON
7129,4,HOROZ
9564,6,SIRA
1781,5,SEKER
7180,4,HOROZ
2755,0,BARBUNYA
10592,3,DERMASON
776,5,SEKER
5739,4,HOROZ
12022,3,DERMASON
2974,0,BARBUNYA
4495,2,CALI
1820,5,SEKER
205,5,SEKER
1881,5,SEKER
10551,3,DERMASON
1513,5,SEKER
10343,3,DERMASON
5816,4,HOROZ
1609,5,SEKER
6700,4,HOROZ
12722,3,DERMASON
1301,5,SEKER
9063,6,SIRA
11204,3,DERMASON
2757,0,BARBUNYA
8333,6,SIRA
9205,6,SIRA
4582,2,CALI
3790,1,BOMBAY
12211,3,DERMASON
4226,2,CALI
7199,4,HOROZ
7726,6,SIRA
3367,1,BOMBAY
5812,4,HOROZ
1439,5,SEKER
5470,2,CALI
11949,3,DERMASON
330,5,SEKER
7122,4,HOROZ
12616,3,DERMASON
4696,2,CALI
12910,3,DERMASON
7067,4,HOROZ
11873,3,DERMASON
8603,6,SIRA
11209,3,DERMASON
6346,4,HOROZ
6160,4,HOROZ
1023,5,SEKER
7929,6,SIRA
9344,6,SIRA
3186,0,BARBUNYA
3907,2,CALI
570,5,SEKER
8614,6,SIRA
5957,4,HOROZ
2640,0,BARBUNYA
3561,1,BOMBAY
4118,2,CALI
3353,1,BOMBAY
2438,0,BARBUNYA
7504,6,SIRA
10498,3,DERMASON
2660,0,BARBUNYA
12231,3,DERMASON
9388,6,SIRA
6841,4,HOROZ
5774,4,HOROZ
3187,0,BARBUNYA
9461,6,SIRA
10333,3,DERMASON
10560,3,DERMASON
3144,0,BARBUNYA
10978,3,DERMASON
9210,6,SIRA
10924,3,DERMASON
7873,6,SIRA
1261,5,SEKER
1613,5,SEKER
611,5,SEKER
7785,6,SIRA
3729,1,BOMBAY
13335,3,DERMASON
12496,3,DERMASON
5213,2,CALI
260,5,SEKER
7900,6,SIRA
4849,2,CALI
10497,3,DERMASON
4437,2,CALI
6871,4,HOROZ
12898,3,DERMASON
9286,6,SIRA
5687,4,HOROZ
13403,3,DERMASON
5909,4,HOROZ
6290,4,HOROZ
1247,5,SEKER
9869,6,SIRA
111,5,SEKER
5244,2,CALI
1598,5,SEKER
6405,4,HOROZ
12384,3,DERMASON
6037,4,HOROZ
2723,0,BARBUNYA
1827,5,SEKER
672,5,SEKER
3979,2,CALI
546,5,SEKER
13019,3,DERMASON
11022,3,DERMASON
8282,6,SIRA
2141,0,BARBUNYA
121,5,SEKER
12638,3,DERMASON
4492,2,CALI
10732,3,DERMASON
4366,2,CALI
4533,2,CALI
815,5,SEKER
1663,5,SEKER
11865,3,DERMASON
3080,0,BARBUNYA
8059,6,SIRA
11625,3,DERMASON
3879,2,CALI
3217,0,BARBUNYA
5819,4,HOROZ
13180,3,DERMASON
10646,3,DERMASON
1645,5,SEKER
1991,5,SEKER
5445,2,CALI
5231,2,CALI
12582,3,DERMASON
2254,0,BARBUNYA
9452,6,SIRA
6489,4,HOROZ
4658,2,CALI
11981,3,DERMASON
12505,3,DERMASON
7888,6,SIRA
8555,6,SIRA
9945,6,SIRA
8486,6,SIRA
9498,6,SIRA
7094,4,HOROZ
5093,2,CALI
4965,2,CALI
434,5,SEKER
8358,6,SIRA
4738,2,CALI
3688,1,BOMBAY
6176,4,HOROZ
8195,6,SIRA
10669,3,DERMASON
7547,6,SIRA
7449,6,SIRA
1836,5,SEKER
8106,6,SIRA
8554,6,SIRA
7498,6,SIRA
8934,6,SIRA
3064,0,BARBUNYA
3680,1,BOMBAY
2116,0,BARBUNYA
9822,6,SIRA
10892,3,DERMASON
10542,3,DERMASON
4647,2,CALI
10245,3,DERMASON
5527,4,HOROZ
7141,4,HOROZ
13026,3,DERMASON
7367,6,SIRA
2594,0,BARBUNYA
5834,4,HOROZ
10618,3,DERMASON
9991,6,SIRA
8662,6,SIRA
10048,3,DERMASON
2976,0,BARBUNYA
569,5,SEKER
13074,3,DERMASON
4133,2,CALI
4167,2,CALI
5949,4,HOROZ
7420,6,SIRA
3694,1,BOMBAY
11940,3,DERMASON
3610,1,BOMBAY
11002,3,DERMASON
5780,4,HOROZ
12853,3,DERMASON
1092,5,SEKER
12981,3,DERMASON
7875,6,SIRA
12793,3,DERMASON
2068,0,BARBUNYA
5037,2,CALI
12133,3,DERMASON
10660,3,DERMASON
8068,6,SIRA
4569,2,CALI
2998,0,BARBUNYA
1511,5,SEKER
761,5,SEKER
7936,6,SIRA
10845,3,DERMASON
10307,3,DERMASON
9630,6,SIRA
7278,4,HOROZ
6461,4,HOROZ
8292,6,SIRA
10559,3,DERMASON
6289,4,HOROZ
3930,2,CALI
13216,3,DERMASON
13207,3,DERMASON
10131,3,DERMASON
6866,4,HOROZ
2239,0,BARBUNYA
1154,5,SEKER
11386,3,DERMASON
8766,6,SIRA
7472,6,SIRA
6127,4,HOROZ
10116,3,DERMASON
2324,0,BARBUNYA
5163,2,CALI
8754,6,SIRA
13357,3,DERMASON
8225,6,SIRA
5897,4,HOROZ
4334,2,CALI
3544,1,BOMBAY
7723,6,SIRA
728,5,SEKER
11529,3,DERMASON
11154,3,DERMASON
2702,0,BARBUNYA
7807,6,SIRA
9007,6,SIRA
3885,2,CALI
1959,5,SEKER
6237,4,HOROZ
4050,2,CALI
4632,2,CALI
3838,1,BOMBAY
12781,3,DERMASON
9784,6,SIRA
624,5,SEKER
1220,5,SEKER
5854,4,HOROZ
10199,3,DERMASON
4044,2,CALI
300,5,SEKER
8974,6,SIRA
4145,2,CALI
12031,3,DERMASON
9623,6,SIRA
6262,4,HOROZ
13353,3,DERMASON
2843,0,BARBUNYA
9619,6,SIRA
1681,5,SEKER
7086,4,HOROZ
13248,3,DERMASON
490,5,SEKER
6619,4,HOROZ
12282,3,DERMASON
8287,6,SIRA
4190,2,CALI
1474,5,SEKER
3874,2,CALI
7512,6,SIRA
4910,2,CALI
12693,3,DERMASON
4836,2,CALI
1409,5,SEKER
10684,3,DERMASON
9711,6,SIRA
8130,6,SIRA
12583,3,DERMASON
7359,4,HOROZ
12890,3,DERMASON
13527,3,DERMASON
4083,2,CALI
7762,6,SIRA
12775,3,DERMASON
6553,4,HOROZ
9776,6,SIRA
836,5,SEKER
4264,2,CALI
3926,2,CALI
12922,3,DERMASON
7721,6,SIRA
5830,4,HOROZ
11547,3,DERMASON
7451,6,SIRA
8120,6,SIRA
4690,2,CALI
6901,4,HOROZ
12683,3,DERMASON
998,5,SEKER
13402,3,DERMASON
5118,2,CALI
7391,6,SIRA
13154,3,DERMASON
5478,2,CALI
2903,0,BARBUNYA
6637,4,HOROZ
7747,6,SIRA
13201,3,DERMASON
12380,3,DERMASON
8521,6,SIRA
2422,0,BARBUNYA
1048,5,SEKER
8039,6,SIRA
3453,1,BOMBAY
9490,6,SIRA
10651,3,DERMASON
12694,3,DERMASON
6330,4,HOROZ
7389,6,SIRA
8040,6,SIRA
4005,2,CALI
1805,5,SEKER
4935,2,CALI
5457,2,CALI
8127,6,SIRA
10009,3,DERMASON
12001,3,DERMASON
7644,6,SIRA
5019,2,CALI
5869,4,HOROZ
7821,6,SIRA
4723,2,CALI
1811,5,SEKER
13000,3,DERMASON
8171,6,SIRA
6102,4,HOROZ
11518,3,DERMASON
1250,5,SEKER
4866,2,CALI
510,5,SEKER
1917,5,SEKER
982,5,SEKER
2291,0,BARBUNYA
2366,0,BARBUNYA
6621,4,HOROZ
9218,6,SIRA
681,5,SEKER
2642,0,BARBUNYA
13263,3,DERMASON
8728,6,SIRA
6688,4,HOROZ
12330,3,DERMASON
5790,4,HOROZ
1856,5,SEKER
12250,3,DERMASON
6342,4,HOROZ
2090,0,BARBUNYA
6513,4,HOROZ
6177,4,HOROZ
10632,3,DERMASON
2761,0,BARBUNYA
12592,3,DERMASON
2374,0,BARBUNYA
7214,4,HOROZ
7336,4,HOROZ
5434,2,CALI
9839,6,SIRA
11827,3,DERMASON
9431,6,SIRA
814,5,SEKER
8280,6,SIRA
4055,2,CALI
1575,5,SEKER
6987,4,HOROZ
11948,3,DERMASON
5215,2,CALI
1498,5,SEKER
7922,6,SIRA
4057,2,CALI
5054,2,CALI
6413,4,HOROZ
12471,3,DERMASON
10409,3,DERMASON
10513,3,DERMASON
4040,2,CALI
380,5,SEKER
3603,1,BOMBAY
10095,3,DERMASON
12763,3,DERMASON
703,5,SEKER
12717,3,DERMASON
5438,2,CALI
11043,3,DERMASON
11251,3,DERMASON
5964,4,HOROZ
7059,4,HOROZ
6646,4,HOROZ
4316,2,CALI
7162,4,HOROZ
6146,4,HOROZ
6050,4,HOROZ
10213,3,DERMASON
6322,4,HOROZ
4371,2,CALI
6935,4,HOROZ
1074,5,SEKER
5179,2,CALI
2163,0,BARBUNYA
13442,3,DERMASON
9516,6,SIRA
4230,2,CALI
9113,6,SIRA
12659,3,DERMASON
4452,2,CALI
13465,3,DERMASON
8780,6,SIRA
11389,3,DERMASON
7104,4,HOROZ
909,5,SEKER
1056,5,SEKER
12345,3,DERMASON
10911,3,DERMASON
2932,0,BARBUNYA
6021,4,HOROZ
6862,4,HOROZ
7687,6,SIRA
13132,3,DERMASON
437,5,SEKER
9156,6,SIRA
3258,0,BARBUNYA
7578,6,SIRA
10204,3,DERMASON
11685,3,DERMASON
2572,0,BARBUNYA
11146,3,DERMASON
732,5,SEKER
8279,6,SIRA
2473,0,BARBUNYA
2026,5,SEKER
13257,3,DERMASON
12790,3,DERMASON
13249,3,DERMASON
8370,6,SIRA
5076,2,CALI
3754,1,BOMBAY
1679,5,SEKER
12189,3,DERMASON
4519,2,CALI
11384,3,DERMASON
10693,3,DERMASON
9069,6,SIRA
10203,3,DERMASON
4813,2,CALI
12101,3,DERMASON
1676,5,SEKER
734,5,SEKER
3708,1,BOMBAY
9811,6,SIRA
9020,6,SIRA
9201,6,SIRA
4017,2,CALI
10762,3,DERMASON
8781,6,SIRA
13368,3,DERMASON
13354,3,DERMASON
12372,3,DERMASON
3502,1,BOMBAY
7517,6,SIRA
8325,6,SIRA
12559,3,DERMASON
8523,6,SIRA
7459,6,SIRA
4765,2,CALI
7928,6,SIRA
5520,4,HOROZ
12631,3,DERMASON
1690,5,SEKER
13102,3,DERMASON
10214,3,DERMASON
1460,5,SEKER
5600,4,HOROZ
8818,6,SIRA
8305,6,SIRA
10889,3,DERMASON
10858,3,DERMASON
12486,3,DERMASON
4058,2,CALI
3662,1,BOMBAY
6338,4,HOROZ
12115,3,DERMASON
10688,3,DERMASON
7095,4,HOROZ
10157,3,DERMASON
7877,6,SIRA
4074,2,CALI
10305,3,DERMASON
2852,0,BARBUNYA
10318,3,DERMASON
1087,5,SEKER
11510,3,DERMASON
3938,2,CALI
460,5,SEKER
6145,4,HOROZ
10803,3,DERMASON
2113,0,BARBUNYA
7706,6,SIRA
3190,0,BARBUNYA
10360,3,DERMASON
4352,2,CALI
12479,3,DERMASON
95,5,SEKER
9771,6,SIRA
12310,3,DERMASON
7308,4,HOROZ
7492,6,SIRA
11836,3,DERMASON
1723,5,SEKER
1008,5,SEKER
8405,6,SIRA
5166,2,CALI
3909,2,CALI
2440,0,BARBUNYA
11770,3,DERMASON
11705,3,DERMASON
9070,6,SIRA
6795,4,HOROZ
7640,6,SIRA
7114,4,HOROZ
10788,3,DERMASON
8946,6,SIRA
9515,6,SIRA
1174,5,SEKER
9043,6,SIRA
5686,4,HOROZ
2052,0,BARBUNYA
2665,0,BARBUNYA
4950,2,CALI
10075,3,DERMASON
6350,4,HOROZ
6768,4,HOROZ
6600,4,HOROZ
11716,3,DERMASON
2318,0,BARBUNYA
8790,6,SIRA
13336,3,DERMASON
11822,3,DERMASON
6389,4,HOROZ
11355,3,DERMASON
9318,6,SIRA
2127,0,BARBUNYA
3339,0,BARBUNYA
11339,3,DERMASON
5843,4,HOROZ
13251,3,DERMASON
13467,3,DERMASON
5284,2,CALI
13424,3,DERMASON
7647,6,SIRA
9824,6,SIRA
10494,3,DERMASON
9649,6,SIRA
6371,4,HOROZ
900,5,SEKER
8716,6,SIRA
3270,0,BARBUNYA
3419,1,BOMBAY
1687,5,SEKER
2389,0,BARBUNYA
12826,3,DERMASON
11746,3,DERMASON
223,5,SEKER
9871,6,SIRA
1241,5,SEKER
3346,0,BARBUNYA
2297,0,BARBUNYA
11839,3,DERMASON
923,5,SEKER
12343,3,DERMASON
1149,5,SEKER
1126,5,SEKER
9120,6,SIRA
3288,0,BARBUNYA
9487,6,SIRA
3174,0,BARBUNYA
6448,4,HOROZ
7245,4,HOROZ
9900,6,SIRA
11914,3,DERMASON
821,5,SEKER
7994,6,SIRA
1472,5,SEKER
60,5,SEKER
11347,3,DERMASON
5449,2,CALI
10533,3,DERMASON
7960,6,SIRA
2765,0,BARBUNYA
5209,2,CALI
8560,6,SIRA
2200,0,BARBUNYA
10839,3,DERMASON
1393,5,SEKER
6565,4,HOROZ
1552,5,SEKER
10915,3,DERMASON
9923,6,SIRA
8381,6,SIRA
3789,1,BOMBAY
209,5,SEKER
10805,3,DERMASON
7012,4,HOROZ
463,5,SEKER
10255,3,DERMASON
5208,2,CALI
8890,6,SIRA
6603,4,HOROZ
8960,6,SIRA
6942,4,HOROZ
3881,2,CALI
8796,6,SIRA
503,5,SEKER
6340,4,HOROZ
5060,2,CALI
1586,5,SEKER
5005,2,CALI
5359,2,CALI
1669,5,SEKER
1210,5,SEKER
9990,6,SIRA
9466,6,SIRA
541,5,SEKER
3673,1,BOMBAY
12493,3,DERMASON
8881,6,SIRA
8182,6,SIRA
7881,6,SIRA
4307,2,CALI
7521,6,SIRA
2352,0,BARBUNYA
2245,0,BARBUNYA
10436,3,DERMASON
3681,1,BOMBAY
3435,1,BOMBAY
1628,5,SEKER
9931,6,SIRA
4440,2,CALI
2001,5,SEKER
2538,0,BARBUNYA
2004,5,SEKER
9676,6,SIRA
2336,0,BARBUNYA
4034,2,CALI
9538,6,SIRA
11364,3,DERMASON
1605,5,SEKER
5633,4,HOROZ
3644,1,BOMBAY
1438,5,SEKER
13084,3,DERMASON
3528,1,BOMBAY
98,5,SEKER
12113,3,DERMASON
12639,3,DERMASON
1717,5,SEKER
230,5,SEKER
13041,3,DERMASON
6095,4,HOROZ
12312,3,DERMASON
3019,0,BARBUNYA
10896,3,DERMASON
12974,3,DERMASON
7533,6,SIRA
10552,3,DERMASON
8277,6,SIRA
5073,2,CALI
11700,3,DERMASON
12245,3,DERMASON
2641,0,BARBUNYA
10933,3,DERMASON
9264,6,SIRA
2585,0,BARBUNYA
10364,3,DERMASON
8142,6,SIRA
10466,3,DERMASON
6964,4,HOROZ
1244,5,SEKER
13125,3,DERMASON
9323,6,SIRA
7380,6,SIRA
6559,4,HOROZ
7543,6,SIRA
8903,6,SIRA
9219,6,SIRA
6142,4,HOROZ
3559,1,BOMBAY
4697,2,CALI
3763,1,BOMBAY
10738,3,DERMASON
11034,3,DERMASON
4676,2,CALI
2206,0,BARBUNYA
10585,3,DERMASON
3684,1,BOMBAY
8569,6,SIRA
6058,4,HOROZ
9670,6,SIRA
11608,3,DERMASON
7581,6,SIRA
6056,4,HOROZ
6479,4,HOROZ
5887,4,HOROZ
1224,5,SEKER
11469,3,DERMASON
1542,5,SEKER
12557,3,DERMASON
10561,3,DERMASON
6038,4,HOROZ
7016,4,HOROZ
3155,0,BARBUNYA
12538,3,DERMASON
12708,3,DERMASON
331,5,SEKER
8386,6,SIRA
9424,6,SIRA
4129,2,CALI
4345,2,CALI
11370,3,DERMASON
7790,6,SIRA
10472,3,DERMASON
7782,6,SIRA
2606,0,BARBUNYA
1973,5,SEKER
6066,4,HOROZ
8743,6,SIRA
12217,3,DERMASON
9598,6,SIRA
11567,3,DERMASON
7140,4,HOROZ
3477,1,BOMBAY
4322,2,CALI
2819,0,BARBUNYA
7962,6,SIRA
8583,6,SIRA
10359,3,DERMASON
7779,6,SIRA
3533,1,BOMBAY
8296,6,SIRA
12972,3,DERMASON
12737,3,DERMASON
7029,4,HOROZ
6548,4,HOROZ
4905,2,CALI
4864,2,CALI
1142,5,SEKER
2541,0,BARBUNYA
1078,5,SEKER
723,5,SEKER
9936,6,SIRA
3368,1,BOMBAY
7558,6,SIRA
10608,3,DERMASON
10374,3,DERMASON
11060,3,DERMASON
2415,0,BARBUNYA
5648,4,HOROZ
3945,2,CALI
8344,6,SIRA
8765,6,SIRA
5393,2,CALI
5660,4,HOROZ
11501,3,DERMASON
13365,3,DERMASON
2612,0,BARBUNYA
545,5,SEKER
4201,2,CALI
12801,3,DERMASON
5802,4,HOROZ
4402,2,CALI
1933,5,SEKER
7293,4,HOROZ
6521,4,HOROZ
11829,3,DERMASON
11654,3,DERMASON
6822,4,HOROZ
9367,6,SIRA
6533,4,HOROZ
11394,3,DERMASON
5070,2,CALI
11045,3,DERMASON
10838,3,DERMASON
4250,2,CALI
7158,4,HOROZ
5094,2,CALI
6825,4,HOROZ
6270,4,HOROZ
5263,2,CALI
1266,5,SEKER
2434,0,BARBUNYA
11477,3,DERMASON
12938,3,DERMASON
3325,0,BARBUNYA
10919,3,DERMASON
856,5,SEKER
8265,6,SIRA
13046,3,DERMASON
281,5,SEKER
2137,0,BARBUNYA
7681,6,SIRA
13392,3,DERMASON
8203,6,SIRA
5567,4,HOROZ
6734,4,HOROZ
9249,6,SIRA
11074,3,DERMASON
1190,5,SEKER
2078,0,BARBUNYA
8409,6,SIRA
13008,3,DERMASON
3243,0,BARBUNYA
7458,6,SIRA
4777,2,CALI
7804,6,SIRA
6286,4,HOROZ
8016,6,SIRA
8672,6,SIRA
4957,2,CALI
10941,3,DERMASON
3348,0,BARBUNYA
10067,3,DERMASON
13529,3,DERMASON
10126,3,DERMASON
2031,0,BARBUNYA
8992,6,SIRA
13024,3,DERMASON
6097,4,HOROZ
75,5,SEKER
3000,0,BARBUNYA
6544,4,HOROZ
3201,0,BARBUNYA
4994,2,CALI
1391,5,SEKER
9586,6,SIRA
8311,6,SIRA
7297,4,HOROZ
522,5,SEKER
9415,6,SIRA
1108,5,SEKER
11305,3,DERMASON
8397,6,SIRA
4860,2,CALI
3412,1,BOMBAY
12280,3,DERMASON
13242,3,DERMASON
12063,3,DERMASON
11533,3,DERMASON
2703,0,BARBUNYA
4911,2,CALI
7013,4,HOROZ
12333,3,DERMASON
9371,6,SIRA
4436,2,CALI
1714,5,SEKER
12936,3,DERMASON
9101,6,SIRA
11990,3,DERMASON
10550,3,DERMASON
9489,6,SIRA
7117,4,HOROZ
477,5,SEKER
5694,4,HOROZ
13489,3,DERMASON
12879,3,DERMASON
8125,6,SIRA
2917,0,BARBUNYA
3415,1,BOMBAY
2735,0,BARBUNYA
2539,0,BARBUNYA
3281,0,BARBUNYA
12462,3,DERMASON
9699,6,SIRA
4661,2,CALI
11210,3,DERMASON
10778,3,DERMASON
9441,6,SIRA
4979,2,CALI
9829,6,SIRA
10763,3,DERMASON
6986,4,HOROZ
3205,0,BARBUNYA
11956,3,DERMASON
3376,1,BOMBAY
10454,3,DERMASON
1249,5,SEKER
4776,2,CALI
7548,6,SIRA
11640,3,DERMASON
2162,0,BARBUNYA
865,5,SEKER
13399,3,DERMASON
12027,3,DERMASON
3013,0,BARBUNYA
502,5,SEKER
12634,3,DERMASON
1912,5,SEKER
13085,3,DERMASON
9948,6,SIRA
2846,0,BARBUNYA
7649,6,SIRA
11750,3,DERMASON
12120,3,DERMASON
785,5,SEKER
10423,3,DERMASON
5781,4,HOROZ
2744,0,BARBUNYA
13065,3,DERMASON
6815,4,HOROZ
4862,2,CALI
5109,2,CALI
10012,3,DERMASON
7682,6,SIRA
6725,4,HOROZ
2498,0,BARBUNYA
1200,5,SEKER
8489,6,SIRA
6240,4,HOROZ
3057,0,BARBUNYA
11273,3,DERMASON
2596,0,BARBUNYA
1944,5,SEKER
9080,6,SIRA
8899,6,SIRA
1357,5,SEKER
6615,4,HOROZ
1977,5,SEKER
2779,0,BARBUNYA
5182,2,CALI
10041,3,DERMASON
12945,3,DERMASON
7584,6,SIRA
13126,3,DERMASON
491,5,SEKER
12112,3,DERMASON
10461,3,DERMASON
9734,6,SIRA
7739,6,SIRA
1373,5,SEKER
11093,3,DERMASON
2884,0,BARBUNYA
5242,2,CALI
4326,2,CALI
6539,4,HOROZ
6119,4,HOROZ
366,5,SEKER
4748,2,CALI
11918,3,DERMASON
2517,0,BARBUNYA
2000,5,SEKER
12313,3,DERMASON
10047,3,DERMASON
1133,5,SEKER
10952,3,DERMASON
7620,6,SIRA
6143,4,HOROZ
5158,2,CALI
122,5,SEKER
6894,4,HOROZ
7291,4,HOROZ
8164,6,SIRA
4525,2,CALI
12168,3,DERMASON
4530,2,CALI
12208,3,DERMASON
346,5,SEKER
6995,4,HOROZ
7401,6,SIRA
8968,6,SIRA
8412,6,SIRA
8200,6,SIRA
9405,6,SIRA
11869,3,DERMASON
7388,6,SIRA
7461,6,SIRA
4713,2,CALI
5075,2,CALI
12769,3,DERMASON
4259,2,CALI
1139,5,SEKER
1289,5,SEKER
7113,4,HOROZ
1941,5,SEKER
3933,2,CALI
12799,3,DERMASON
9195,6,SIRA
6148,4,HOROZ
13,5,SEKER
3333,0,BARBUNYA
2989,0,BARBUNYA
9459,6,SIRA
6662,4,HOROZ
10960,3,DERMASON
1025,5,SEKER
948,5,SEKER
4922,2,CALI
3034,0,BARBUNYA
11570,3,DERMASON
10247,3,DERMASON
4619,2,CALI
11695,3,DERMASON
12516,3,DERMASON
2069,0,BARBUNYA
2453,0,BARBUNYA
8257,6,SIRA
5429,2,CALI
1741,5,SEKER
8388,6,SIRA
6355,4,HOROZ
6134,4,HOROZ
7106,4,HOROZ
7598,6,SIRA
10844,3,DERMASON
1962,5,SEKER
4039,2,CALI
10000,3,DERMASON
8797,6,SIRA
9164,6,SIRA
5609,4,HOROZ
12997,3,DERMASON
13510,3,DERMASON
13431,3,DERMASON
3421,1,BOMBAY
