method,model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,explanation_value,abs_explanation_value
LIME,mlp,MLP,scaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,EquivDiameter,0.0697239570760448,0.0697239570760448
LIME,mlp,MLP,scaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,roundness,0.0280710217749003,0.0280710217749003
LIME,mlp,MLP,scaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,MinorAxisLength,0.105698240261941,0.105698240261941
LIME,mlp,MLP,scaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Area,0.0943526810587211,0.0943526810587211
LIME,mlp,MLP,scaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor1,0.0914273422327954,0.0914273422327954
LIME,mlp,MLP,scaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,EquivDiameter,0.0641966101678433,0.0641966101678433
LIME,mlp,MLP,scaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.0604548407869643,0.0604548407869643
LIME,mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,MinorAxisLength,0.1037329185401495,0.1037329185401495
LIME,mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,Area,0.1035452879311037,0.1035452879311037
LIME,mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ShapeFactor1,0.0883811241483316,0.0883811241483316
LIME,mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor4,0.0795050119789246,0.0795050119789246
LIME,mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.0645208424463343,0.0645208424463343
LIME,mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Area,0.102693511493321,0.102693511493321
LIME,mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MinorAxisLength,0.0993098148944003,0.0993098148944003
LIME,mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ShapeFactor1,0.0808638002714228,0.0808638002714228
LIME,mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor4,0.080597239404723,0.080597239404723
LIME,mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,EquivDiameter,0.0608150158603653,0.0608150158603653
LIME,mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,ShapeFactor1,0.0918062680965432,0.0918062680965432
LIME,mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,MinorAxisLength,0.0910985313251647,0.0910985313251647
LIME,mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,ShapeFactor4,0.090243051351813,0.090243051351813
LIME,mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,Area,0.0885845895586783,0.0885845895586783
LIME,mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,EquivDiameter,0.0671737913741055,0.0671737913741055
LIME,mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor1,0.2263875168317775,0.2263875168317775
LIME,mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,MinorAxisLength,0.1385426404060992,0.1385426404060992
LIME,mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,MajorAxisLength,0.0944304212393329,0.0944304212393329
LIME,mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,ConvexArea,0.0939270475524639,0.0939270475524639
LIME,mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,Area,0.0885474281429521,0.0885474281429521
LIME,mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,Area,0.1220277150112813,0.1220277150112813
LIME,mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,MajorAxisLength,0.0763587396179396,0.0763587396179396
LIME,mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,ConvexArea,0.0715209128284166,0.0715209128284166
LIME,mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,Perimeter,0.0486847999987204,0.0486847999987204
LIME,mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,ShapeFactor1,-0.0231653355409541,0.0231653355409541
LIME,mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,Area,0.1186865689642208,0.1186865689642208
LIME,mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,ConvexArea,0.0798347212379825,0.0798347212379825
LIME,mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,MajorAxisLength,0.0794343221608218,0.0794343221608218
LIME,mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,Perimeter,0.0574470506300805,0.0574470506300805
LIME,mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,ShapeFactor1,-0.0295412531252227,0.0295412531252227
LIME,mlp,MLP,scaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2612103663189129,0.2612103663189129
LIME,mlp,MLP,scaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.1139880184178433,0.1139880184178433
LIME,mlp,MLP,scaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,3,roundness,0.099183895711619,0.099183895711619
LIME,mlp,MLP,scaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,4,ShapeFactor2,0.0770767664366028,0.0770767664366028
LIME,mlp,MLP,scaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,5,EquivDiameter,0.0733726452060658,0.0733726452060658
LIME,mlp,MLP,scaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2610098514918417,0.2610098514918417
LIME,mlp,MLP,scaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.1066121255526019,0.1066121255526019
LIME,mlp,MLP,scaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,ShapeFactor2,0.0810846262895611,0.0810846262895611
LIME,mlp,MLP,scaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,EquivDiameter,0.0700681226219082,0.0700681226219082
LIME,mlp,MLP,scaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,MajorAxisLength,0.0530486859338831,0.0530486859338831
LIME,mlp,MLP,scaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.245856093430266,0.245856093430266
LIME,mlp,MLP,scaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,roundness,0.1076824602663802,0.1076824602663802
LIME,mlp,MLP,scaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.0928244356204157,0.0928244356204157
LIME,mlp,MLP,scaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,ShapeFactor2,0.0791081235885702,0.0791081235885702
LIME,mlp,MLP,scaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,EquivDiameter,0.0648041102906868,0.0648041102906868
LIME,mlp,MLP,scaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2642734261529464,0.2642734261529464
LIME,mlp,MLP,scaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.1137722211163994,0.1137722211163994
LIME,mlp,MLP,scaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,roundness,0.1092174855127431,0.1092174855127431
LIME,mlp,MLP,scaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,ShapeFactor2,0.0697024520112885,0.0697024520112885
LIME,mlp,MLP,scaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,EquivDiameter,0.0545375794810404,0.0545375794810404
LIME,mlp,MLP,scaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2691404161721767,0.2691404161721767
LIME,mlp,MLP,scaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.0974913707546272,0.0974913707546272
LIME,mlp,MLP,scaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,EquivDiameter,0.0513778159428973,0.0513778159428973
LIME,mlp,MLP,scaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,Perimeter,0.0431179590913091,0.0431179590913091
LIME,mlp,MLP,scaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,MajorAxisLength,0.0264312351602182,0.0264312351602182
LIME,mlp,MLP,scaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2587489796179289,0.2587489796179289
LIME,mlp,MLP,scaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.1103194350583819,0.1103194350583819
LIME,mlp,MLP,scaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,roundness,0.0857269734809305,0.0857269734809305
LIME,mlp,MLP,scaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,EquivDiameter,0.0725225874152823,0.0725225874152823
LIME,mlp,MLP,scaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,ShapeFactor2,0.06926805413404,0.06926805413404
LIME,mlp,MLP,scaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,roundness,0.1015289531674099,0.1015289531674099
LIME,mlp,MLP,scaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,ShapeFactor2,0.0804791408415459,0.0804791408415459
LIME,mlp,MLP,scaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,AspectRation,-0.0723356845345823,0.0723356845345823
LIME,mlp,MLP,scaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,EquivDiameter,0.0572000434022883,0.0572000434022883
LIME,mlp,MLP,scaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,MajorAxisLength,0.0438812572717122,0.0438812572717122
LIME,mlp,MLP,scaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.0412877654587648,0.0412877654587648
LIME,mlp,MLP,scaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.0337433202748293,0.0337433202748293
LIME,mlp,MLP,scaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,Perimeter,0.0274236543356493,0.0274236543356493
LIME,mlp,MLP,scaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,roundness,0.0266989992435441,0.0266989992435441
LIME,mlp,MLP,scaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,ShapeFactor2,0.0255274155672153,0.0255274155672153
LIME,mlp,MLP,scaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,1,ConvexArea,0.1038848478889727,0.1038848478889727
LIME,mlp,MLP,scaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,2,Solidity,-0.1036725696594683,0.1036725696594683
LIME,mlp,MLP,scaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,3,Area,0.0967486029631405,0.0967486029631405
LIME,mlp,MLP,scaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,4,MajorAxisLength,0.0569044782677952,0.0569044782677952
LIME,mlp,MLP,scaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,5,Perimeter,0.0472475769703126,0.0472475769703126
LIME,mlp,MLP,scaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,ShapeFactor4,-0.1197962993286372,0.1197962993286372
LIME,mlp,MLP,scaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,ShapeFactor1,0.0725722790558837,0.0725722790558837
LIME,mlp,MLP,scaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,roundness,0.0577242599889976,0.0577242599889976
LIME,mlp,MLP,scaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,AspectRation,0.0419831130319025,0.0419831130319025
LIME,mlp,MLP,scaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,EquivDiameter,0.0304665115899882,0.0304665115899882
LIME,mlp,MLP,scaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,ShapeFactor1,0.10006261208378,0.10006261208378
LIME,mlp,MLP,scaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,ShapeFactor4,-0.0640981929926761,0.0640981929926761
LIME,mlp,MLP,scaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,roundness,0.0569692684441059,0.0569692684441059
LIME,mlp,MLP,scaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,ShapeFactor2,0.0535829375884413,0.0535829375884413
LIME,mlp,MLP,scaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,Solidity,0.0476681382077897,0.0476681382077897
LIME,mlp,MLP,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,1,ShapeFactor4,-0.0705545158849709,0.0705545158849709
LIME,mlp,MLP,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,2,ShapeFactor1,0.0683816449583003,0.0683816449583003
LIME,mlp,MLP,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,3,ShapeFactor2,-0.0535204511842189,0.0535204511842189
LIME,mlp,MLP,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,4,roundness,0.0475519594207474,0.0475519594207474
LIME,mlp,MLP,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,5,MinorAxisLength,0.0441038596516945,0.0441038596516945
LIME,mlp,MLP,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,1,ShapeFactor1,0.0968798716094253,0.0968798716094253
LIME,mlp,MLP,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,2,Solidity,-0.0916397933694978,0.0916397933694978
LIME,mlp,MLP,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,3,ShapeFactor2,0.0504212247465563,0.0504212247465563
LIME,mlp,MLP,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,4,MinorAxisLength,0.0408808626277597,0.0408808626277597
LIME,mlp,MLP,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,5,AspectRation,0.0394419929078702,0.0394419929078702
LIME,mlp,MLP,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,1,ShapeFactor1,0.095883956197525,0.095883956197525
LIME,mlp,MLP,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,2,Extent,0.0621252877472558,0.0621252877472558
LIME,mlp,MLP,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,3,ShapeFactor4,-0.0578161836539665,0.0578161836539665
LIME,mlp,MLP,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,4,MinorAxisLength,0.0502120500955535,0.0502120500955535
LIME,mlp,MLP,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor3,0.0494512263913987,0.0494512263913987
LIME,mlp,MLP,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,1,ShapeFactor1,0.0932199030265819,0.0932199030265819
LIME,mlp,MLP,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,2,Eccentricity,0.0589131397932852,0.0589131397932852
LIME,mlp,MLP,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,3,Extent,0.0564757679087842,0.0564757679087842
LIME,mlp,MLP,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,4,Compactness,0.0530604760101819,0.0530604760101819
LIME,mlp,MLP,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,5,ShapeFactor2,0.0493967737220793,0.0493967737220793
LIME,mlp,MLP,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,ShapeFactor4,0.165367521601074,0.165367521601074
LIME,mlp,MLP,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,Solidity,-0.0943641648292197,0.0943641648292197
LIME,mlp,MLP,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,Area,0.0898707458537324,0.0898707458537324
LIME,mlp,MLP,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,MajorAxisLength,0.0780613828466415,0.0780613828466415
LIME,mlp,MLP,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,ConvexArea,0.0778985055939521,0.0778985055939521
LIME,mlp,MLP,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.2514314693177353,0.2514314693177353
LIME,mlp,MLP,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.1194550825826939,0.1194550825826939
LIME,mlp,MLP,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,3,Perimeter,0.0413249998797614,0.0413249998797614
LIME,mlp,MLP,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,4,MajorAxisLength,0.0332972615948244,0.0332972615948244
LIME,mlp,MLP,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,5,roundness,0.0309794990774904,0.0309794990774904
LIME,mlp,MLP,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,Area,0.1069122315804571,0.1069122315804571
LIME,mlp,MLP,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,roundness,0.0875388788875246,0.0875388788875246
LIME,mlp,MLP,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,ConvexArea,0.0849990187111429,0.0849990187111429
LIME,mlp,MLP,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,MajorAxisLength,0.0595683953805032,0.0595683953805032
LIME,mlp,MLP,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,AspectRation,0.0519159091006822,0.0519159091006822
LIME,mlp,MLP,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,1,ShapeFactor1,-0.1838002637053655,0.1838002637053655
LIME,mlp,MLP,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,2,ShapeFactor4,0.1551035649613687,0.1551035649613687
LIME,mlp,MLP,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,3,ConvexArea,0.0967770188778829,0.0967770188778829
LIME,mlp,MLP,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,4,Perimeter,0.0947591107009712,0.0947591107009712
LIME,mlp,MLP,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,5,Area,0.0934784616113144,0.0934784616113144
LIME,mlp,MLP,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,ShapeFactor4,-0.1263971952804045,0.1263971952804045
LIME,mlp,MLP,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,Area,0.1067678834986684,0.1067678834986684
LIME,mlp,MLP,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,ConvexArea,0.0937664536546417,0.0937664536546417
LIME,mlp,MLP,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,roundness,0.0706049003505911,0.0706049003505911
LIME,mlp,MLP,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,MajorAxisLength,0.0690561178547424,0.0690561178547424
LIME,mlp,MLP,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,Eccentricity,-0.1623113459917367,0.1623113459917367
LIME,mlp,MLP,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,Compactness,-0.1297531682532456,0.1297531682532456
LIME,mlp,MLP,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,AspectRation,0.099161640149173,0.099161640149173
